
agency_cd	site_no	datetime	tz_cd	122154_00060	122154_00060_cd
USGS	01576000	1996-01-19 18:28	EST	56700	A:[91]
USGS	01576000	1996-01-19 18:58	EST	59500	A:[91]
USGS	01576000	1996-01-19 19:28	EST	62000	A:[91]
USGS	01576000	1996-01-19 19:58	EST	64400	A:[91]
USGS	01576000	1996-01-19 20:28	EST	67300	A:[91]
USGS	01576000	1996-01-19 20:58	EST	70100	A:[91]
USGS	01576000	1996-01-19 21:28	EST	72800	A:[91]
USGS	01576000	1996-01-19 21:58	EST	76300	A:[91]
USGS	01576000	1996-01-19 22:28	EST	80300	A:[91]
USGS	01576000	1996-01-19 22:58	EST	84900	A:[91]
USGS	01576000	1996-01-19 23:28	EST	90800	A:[91]
USGS	01576000	1996-01-19 23:58	EST	98600	A:[91]
USGS	01576000	1996-01-20 00:00	EST	99600	A:[91]
USGS	01576000	1996-01-20 00:28	EST	114000	A:[91]
USGS	01576000	1996-01-20 00:58	EST	138000	A:[91]
USGS	01576000	1996-01-20 01:07	EST	146000	A:[91]
USGS	01576000	1996-01-20 01:24	EST	162000	A:[91]
USGS	01576000	1996-01-20 01:28	EST	166000	A:[91]
USGS	01576000	1996-01-20 01:58	EST	199000	A:[91]
USGS	01576000	1996-01-20 02:00	EST	202000	A:[91]
USGS	01576000	1996-01-20 02:13	EST	213000	A:[91]
USGS	01576000	1996-01-20 02:22	EST	219000	A:[91]
USGS	01576000	1996-01-20 02:28	EST	223000	A:[91]
USGS	01576000	1996-01-20 02:43	EST	233000	A:[91]
USGS	01576000	1996-01-20 02:58	EST	243000	A:[91]
USGS	01576000	1996-01-20 03:07	EST	247000	A:[91]
USGS	01576000	1996-01-20 03:17	EST	251000	A:[91]
USGS	01576000	1996-01-20 03:20	EST	252000	A:[91]
USGS	01576000	1996-01-20 03:23	EST	253000	A:[91]
USGS	01576000	1996-01-20 03:28	EST	254000	A:[91]
USGS	01576000	1996-01-20 03:39	EST	259000	A:[91]
USGS	01576000	1996-01-20 03:58	EST	269000	A:[91]
USGS	01576000	1996-01-20 04:08	EST	274000	A:[91]
USGS	01576000	1996-01-20 04:28	EST	281000	A:[91]
USGS	01576000	1996-01-20 04:58	EST	314000	A:[91]
USGS	01576000	1996-01-20 05:23	EST	347000	A:[91]
USGS	01576000	1996-01-20 05:28	EST	352000	A:[91]
USGS	01576000	1996-01-20 05:41	EST	365000	A:[91]
USGS	01576000	1996-01-20 05:49	EST	372000	A:[91]
USGS	01576000	1996-01-20 05:58	EST	377000	A:[91]
USGS	01576000	1996-01-20 06:08	EST	382000	A:[91]
USGS	01576000	1996-01-20 06:11	EST	383000	A:[91]
USGS	01576000	1996-01-20 06:25	EST	386000	A:[91]
USGS	01576000	1996-01-20 06:28	EST	387000	A:[91]
USGS	01576000	1996-01-20 06:41	EST	390000	A:[91]
USGS	01576000	1996-01-20 06:56	EST	392000	A:[91]
USGS	01576000	1996-01-20 06:58	EST	392000	A:[91]
USGS	01576000	1996-01-20 07:16	EST	395000	A:[91]
USGS	01576000	1996-01-20 07:28	EST	397000	A:[91]
USGS	01576000	1996-01-20 07:31	EST	397000	A:[91]
USGS	01576000	1996-01-20 07:58	EST	397000	A:[91]
USGS	01576000	1996-01-20 08:11	EST	399000	A:[91]
USGS	01576000	1996-01-20 08:28	EST	401000	A:[91]
USGS	01576000	1996-01-20 08:58	EST	404000	A:[91]
USGS	01576000	1996-01-20 09:21	EST	407000	A:[91]
USGS	01576000	1996-01-20 09:28	EST	408000	A:[91]
USGS	01576000	1996-01-20 09:32	EST	409000	A:[91]
USGS	01576000	1996-01-20 09:36	EST	410000	A:[91]
USGS	01576000	1996-01-20 09:58	EST	413000	A:[91]
USGS	01576000	1996-01-20 10:14	EST	417000	A:[91]
USGS	01576000	1996-01-20 10:28	EST	420000	A:[91]
USGS	01576000	1996-01-20 10:50	EST	425000	A:[91]
USGS	01576000	1996-01-20 10:58	EST	427000	A:[91]
USGS	01576000	1996-01-20 11:24	EST	435000	A:[91]
USGS	01576000	1996-01-20 11:28	EST	436000	A:[91]
USGS	01576000	1996-01-20 11:48	EST	442000	A:[91]
USGS	01576000	1996-01-20 11:56	EST	444000	A:[91]
USGS	01576000	1996-01-20 11:58	EST	445000	A:[91]
USGS	01576000	1996-01-20 12:04	EST	447000	A:[91]
USGS	01576000	1996-01-20 12:28	EST	454000	A:[91]
USGS	01576000	1996-01-20 12:55	EST	464000	A:[91]
USGS	01576000	1996-01-20 12:58	EST	464000	A:[91]
USGS	01576000	1996-01-20 13:20	EST	473000	A:[91]
USGS	01576000	1996-01-20 13:26	EST	475000	A:[91]
USGS	01576000	1996-01-20 13:28	EST	475000	A:[91]
USGS	01576000	1996-01-20 13:34	EST	478000	A:[91]
USGS	01576000	1996-01-20 13:44	EST	482000	A:[91]
USGS	01576000	1996-01-20 13:47	EST	484000	A:[91]
USGS	01576000	1996-01-20 13:50	EST	484000	A:[91]
USGS	01576000	1996-01-20 13:58	EST	488000	A:[91]
USGS	01576000	1996-01-20 14:02	EST	490000	A:[91]
