
agency_cd	site_no	datetime	tz_cd	121726_00060	121726_00060_cd
USGS	01518700	1996-01-18 01:29	EST	168	A:[91]
USGS	01518700	1996-01-18 01:44	EST	168	A:[91]
USGS	01518700	1996-01-18 01:59	EST	168	A:[91]
USGS	01518700	1996-01-18 02:14	EST	168	A:[91]
USGS	01518700	1996-01-18 02:29	EST	168	A:[91]
USGS	01518700	1996-01-18 02:44	EST	168	A:[91]
USGS	01518700	1996-01-18 02:59	EST	168	A:[91]
USGS	01518700	1996-01-18 03:14	EST	168	A:[91]
USGS	01518700	1996-01-18 03:29	EST	168	A:[91]
USGS	01518700	1996-01-18 03:44	EST	168	A:[91]
USGS	01518700	1996-01-18 03:59	EST	168	A:[91]
USGS	01518700	1996-01-18 04:14	EST	168	A:[91]
USGS	01518700	1996-01-18 04:29	EST	168	A:[91]
USGS	01518700	1996-01-18 04:44	EST	168	A:[91]
USGS	01518700	1996-01-18 04:59	EST	168	A:[91]
USGS	01518700	1996-01-18 05:14	EST	168	A:[91]
USGS	01518700	1996-01-18 05:29	EST	168	A:[91]
USGS	01518700	1996-01-18 05:44	EST	168	A:[91]
USGS	01518700	1996-01-18 05:59	EST	168	A:[91]
USGS	01518700	1996-01-18 06:14	EST	171	A:[91]
USGS	01518700	1996-01-18 06:29	EST	171	A:[91]
USGS	01518700	1996-01-18 06:44	EST	171	A:[91]
USGS	01518700	1996-01-18 06:59	EST	171	A:[91]
USGS	01518700	1996-01-18 07:14	EST	171	A:[91]
USGS	01518700	1996-01-18 07:29	EST	171	A:[91]
USGS	01518700	1996-01-18 07:44	EST	171	A:[91]
USGS	01518700	1996-01-18 07:59	EST	171	A:[91]
USGS	01518700	1996-01-18 08:14	EST	171	A:[91]
USGS	01518700	1996-01-18 08:29	EST	171	A:[91]
USGS	01518700	1996-01-18 08:44	EST	171	A:[91]
USGS	01518700	1996-01-18 08:59	EST	171	A:[91]
USGS	01518700	1996-01-18 09:14	EST	171	A:[91]
USGS	01518700	1996-01-18 09:29	EST	171	A:[91]
USGS	01518700	1996-01-18 09:44	EST	171	A:[91]
USGS	01518700	1996-01-18 09:59	EST	171	A:[91]
USGS	01518700	1996-01-18 10:14	EST	173	A:[91]
USGS	01518700	1996-01-18 10:29	EST	173	A:[91]
USGS	01518700	1996-01-18 10:44	EST	173	A:[91]
USGS	01518700	1996-01-18 10:59	EST	173	A:[91]
USGS	01518700	1996-01-18 11:14	EST	173	A:[91]
USGS	01518700	1996-01-18 11:29	EST	176	A:[91]
USGS	01518700	1996-01-18 11:44	EST	182	A:[91]
USGS	01518700	1996-01-18 11:59	EST	190	A:[91]
USGS	01518700	1996-01-18 12:14	EST	193	A:[91]
USGS	01518700	1996-01-18 12:29	EST	193	A:[91]
USGS	01518700	1996-01-18 12:44	EST	196	A:[91]
USGS	01518700	1996-01-18 12:59	EST	196	A:[91]
USGS	01518700	1996-01-18 13:14	EST	202	A:[91]
USGS	01518700	1996-01-18 13:29	EST	208	A:[91]
USGS	01518700	1996-01-18 13:44	EST	214	A:[91]
USGS	01518700	1996-01-18 13:59	EST	220	A:[91]
USGS	01518700	1996-01-18 14:14	EST	227	A:[91]
USGS	01518700	1996-01-18 14:29	EST	233	A:[91]
USGS	01518700	1996-01-18 14:44	EST	246	A:[91]
USGS	01518700	1996-01-18 14:59	EST	252	A:[91]
USGS	01518700	1996-01-18 15:14	EST	259	A:[91]
USGS	01518700	1996-01-18 15:29	EST	265	A:[91]
USGS	01518700	1996-01-18 15:44	EST	265	A:[91]
USGS	01518700	1996-01-18 15:59	EST	272	A:[91]
USGS	01518700	1996-01-18 16:14	EST	279	A:[91]
USGS	01518700	1996-01-18 16:29	EST	293	A:[91]
USGS	01518700	1996-01-18 16:44	EST	300	A:[91]
USGS	01518700	1996-01-18 16:59	EST	307	A:[91]
USGS	01518700	1996-01-18 17:14	EST	321	A:[91]
USGS	01518700	1996-01-18 17:29	EST	328	A:[91]
USGS	01518700	1996-01-18 17:44	EST	343	A:[91]
USGS	01518700	1996-01-18 17:59	EST	366	A:[91]
USGS	01518700	1996-01-18 18:14	EST	389	A:[91]
USGS	01518700	1996-01-18 18:29	EST	467	A:[91]
USGS	01518700	1996-01-18 18:44	EST	489	A:[91]
USGS	01518700	1996-01-18 18:59	EST	498	A:[91]
USGS	01518700	1996-01-18 19:14	EST	520	A:[91]
USGS	01518700	1996-01-18 19:29	EST	538	A:[91]
USGS	01518700	1996-01-18 19:44	EST	543	A:[91]
USGS	01518700	1996-01-18 19:59	EST	557	A:[91]
USGS	01518700	1996-01-18 20:14	EST	566	A:[91]
USGS	01518700	1996-01-18 20:29	EST	575	A:[91]
USGS	01518700	1996-01-18 20:44	EST	590	A:[91]
USGS	01518700	1996-01-18 20:59	EST	599	A:[91]
USGS	01518700	1996-01-18 21:14	EST	638	A:[91]
USGS	01518700	1996-01-18 21:29	EST	783	A:[91]
USGS	01518700	1996-01-18 21:43	EST	1000	A:[91]
USGS	01518700	1996-01-18 21:44	EST	1010	A:[91]
USGS	01518700	1996-01-18 21:52	EST	1120	A:[91]
USGS	01518700	1996-01-18 21:59	EST	1200	A:[91]
USGS	01518700	1996-01-18 22:14	EST	1340	A:[91]
USGS	01518700	1996-01-18 22:29	EST	1430	A:[91]
USGS	01518700	1996-01-18 22:44	EST	1490	A:[91]
USGS	01518700	1996-01-18 22:59	EST	1560	A:[91]
USGS	01518700	1996-01-18 23:14	EST	1670	A:[91]
USGS	01518700	1996-01-18 23:29	EST	1830	A:[91]
USGS	01518700	1996-01-18 23:44	EST	2010	A:[91]
USGS	01518700	1996-01-18 23:59	EST	2150	A:[91]
USGS	01518700	1996-01-19 00:00	EST	2160	A:[91]
USGS	01518700	1996-01-19 00:14	EST	2250	A:[91]
USGS	01518700	1996-01-19 00:29	EST	2330	A:[91]
USGS	01518700	1996-01-19 00:44	EST	2400	A:[91]
USGS	01518700	1996-01-19 00:59	EST	2510	A:[91]
USGS	01518700	1996-01-19 01:14	EST	2660	A:[91]
USGS	01518700	1996-01-19 01:29	EST	2820	A:[91]
USGS	01518700	1996-01-19 01:44	EST	2970	A:[91]
USGS	01518700	1996-01-19 01:59	EST	3160	A:[91]
USGS	01518700	1996-01-19 02:14	EST	3330	A:[91]
USGS	01518700	1996-01-19 02:29	EST	3480	A:[91]
USGS	01518700	1996-01-19 02:44	EST	3610	A:[91]
USGS	01518700	1996-01-19 02:59	EST	3770	A:[91]
USGS	01518700	1996-01-19 03:14	EST	3930	A:[91]
USGS	01518700	1996-01-19 03:29	EST	4130	A:[91]
USGS	01518700	1996-01-19 03:44	EST	4360	A:[91]
USGS	01518700	1996-01-19 03:59	EST	4530	A:[91]
USGS	01518700	1996-01-19 04:14	EST	4710	A:[91]
USGS	01518700	1996-01-19 04:29	EST	4900	A:[91]
USGS	01518700	1996-01-19 04:44	EST	5060	A:[91]
USGS	01518700	1996-01-19 04:59	EST	5250	A:[91]
USGS	01518700	1996-01-19 05:14	EST	5400	A:[91]
USGS	01518700	1996-01-19 05:29	EST	5530	A:[91]
USGS	01518700	1996-01-19 05:44	EST	5630	A:[91]
USGS	01518700	1996-01-19 05:47	EST	5670	A:[91]
USGS	01518700	1996-01-19 05:53	EST	5700	A:[91]
USGS	01518700	1996-01-19 05:59	EST	5760	A:[91]
USGS	01518700	1996-01-19 06:12	EST	5830	A:[91]
USGS	01518700	1996-01-19 06:14	EST	5850	A:[91]
USGS	01518700	1996-01-19 06:29	EST	5950	A:[91]
USGS	01518700	1996-01-19 06:31	EST	5980	A:[91]
USGS	01518700	1996-01-19 06:43	EST	6020	A:[91]
USGS	01518700	1996-01-19 06:44	EST	6020	A:[91]
USGS	01518700	1996-01-19 06:59	EST	6100	A:[91]
USGS	01518700	1996-01-19 07:02	EST	6140	A:[91]
USGS	01518700	1996-01-19 07:14	EST	6180	A:[91]
USGS	01518700	1996-01-19 07:29	EST	6260	A:[91]
USGS	01518700	1996-01-19 07:31	EST	6260	A:[91]
USGS	01518700	1996-01-19 07:44	EST	6300	A:[91]
USGS	01518700	1996-01-19 07:49	EST	6340	A:[91]
USGS	01518700	1996-01-19 07:58	EST	6380	A:[91]
USGS	01518700	1996-01-19 07:59	EST	6380	A:[91]
USGS	01518700	1996-01-19 08:06	EST	6420	A:[91]
USGS	01518700	1996-01-19 08:14	EST	6500	A:[91]
USGS	01518700	1996-01-19 08:29	EST	6620	A:[91]
USGS	01518700	1996-01-19 08:40	EST	6740	A:[91]
USGS	01518700	1996-01-19 08:44	EST	6780	A:[91]
USGS	01518700	1996-01-19 08:59	EST	7080	A:[91]
USGS	01518700	1996-01-19 09:00	EST	7080	A:[91]
USGS	01518700	1996-01-19 09:11	EST	7290	A:[91]
USGS	01518700	1996-01-19 09:14	EST	7350	A:[91]
USGS	01518700	1996-01-19 09:19	EST	7480	A:[91]
USGS	01518700	1996-01-19 09:29	EST	7710	A:[91]
USGS	01518700	1996-01-19 09:30	EST	7750	A:[91]
USGS	01518700	1996-01-19 09:44	EST	7960	A:[91]
USGS	01518700	1996-01-19 09:59	EST	8140	A:[91]
USGS	01518700	1996-01-19 10:14	EST	8240	A:[91]
USGS	01518700	1996-01-19 10:29	EST	8280	A:[91]
USGS	01518700	1996-01-19 10:30	EST	8280	A:[91]
USGS	01518700	1996-01-19 10:44	EST	8280	A:[91]
USGS	01518700	1996-01-19 10:59	EST	8380	A:[91]
USGS	01518700	1996-01-19 11:14	EST	8520	A:[91]
USGS	01518700	1996-01-19 11:29	EST	8720	A:[91]
USGS	01518700	1996-01-19 11:30	EST	8720	A:[91]
USGS	01518700	1996-01-19 11:44	EST	8910	A:[91]
USGS	01518700	1996-01-19 11:54	EST	9060	A:[91]
USGS	01518700	1996-01-19 11:59	EST	9110	A:[91]
USGS	01518700	1996-01-19 12:14	EST	9140	A:[91]
USGS	01518700	1996-01-19 12:28	EST	9040	A:[91]
USGS	01518700	1996-01-19 12:29	EST	9040	A:[91]
USGS	01518700	1996-01-19 12:41	EST	8820	A:[91]
USGS	01518700	1996-01-19 12:44	EST	8770	A:[91]
USGS	01518700	1996-01-19 12:59	EST	8430	A:[91]
USGS	01518700	1996-01-19 13:03	EST	8330	A:[91]
USGS	01518700	1996-01-19 13:12	EST	8140	A:[91]
USGS	01518700	1996-01-19 13:14	EST	8100	A:[91]
USGS	01518700	1996-01-19 13:29	EST	7730	A:[91]
USGS	01518700	1996-01-19 13:42	EST	7400	A:[91]
USGS	01518700	1996-01-19 13:44	EST	7350	A:[91]
USGS	01518700	1996-01-19 13:58	EST	6950	A:[91]
USGS	01518700	1996-01-19 13:59	EST	6950	A:[91]
USGS	01518700	1996-01-19 14:02	EST	6870	A:[91]
USGS	01518700	1996-01-19 14:14	EST	6540	A:[91]
USGS	01518700	1996-01-19 14:29	EST	6180	A:[91]
USGS	01518700	1996-01-19 14:34	EST	6060	A:[91]
USGS	01518700	1996-01-19 14:44	EST	5790	A:[91]
USGS	01518700	1996-01-19 14:49	EST	5680	A:[91]
USGS	01518700	1996-01-19 14:59	EST	5450	A:[91]
USGS	01518700	1996-01-19 15:14	EST	5140	A:[91]
USGS	01518700	1996-01-19 15:29	EST	4810	A:[91]
USGS	01518700	1996-01-19 15:44	EST	4490	A:[91]
USGS	01518700	1996-01-19 15:59	EST	4240	A:[91]
USGS	01518700	1996-01-19 16:14	EST	4010	A:[91]
USGS	01518700	1996-01-19 16:29	EST	3820	A:[91]
USGS	01518700	1996-01-19 16:44	EST	3610	A:[91]
USGS	01518700	1996-01-19 16:59	EST	3390	A:[91]
USGS	01518700	1996-01-19 17:14	EST	3210	A:[91]
USGS	01518700	1996-01-19 17:29	EST	3000	A:[91]
USGS	01518700	1996-01-19 17:44	EST	2830	A:[91]
USGS	01518700	1996-01-19 17:59	EST	2690	A:[91]
USGS	01518700	1996-01-19 18:14	EST	2560	A:[91]
USGS	01518700	1996-01-19 18:29	EST	2440	A:[91]
USGS	01518700	1996-01-19 18:44	EST	2310	A:[91]
USGS	01518700	1996-01-19 18:59	EST	2200	A:[91]
USGS	01518700	1996-01-19 19:14	EST	2110	A:[91]
USGS	01518700	1996-01-19 19:29	EST	2010	A:[91]
USGS	01518700	1996-01-19 19:44	EST	1920	A:[91]
USGS	01518700	1996-01-19 19:59	EST	1840	A:[91]
USGS	01518700	1996-01-19 20:14	EST	1760	A:[91]
USGS	01518700	1996-01-19 20:29	EST	1700	A:[91]
USGS	01518700	1996-01-19 20:44	EST	1630	A:[91]
USGS	01518700	1996-01-19 20:59	EST	1570	A:[91]
USGS	01518700	1996-01-19 21:14	EST	1520	A:[91]
USGS	01518700	1996-01-19 21:29	EST	1470	A:[91]
USGS	01518700	1996-01-19 21:44	EST	1410	A:[91]
USGS	01518700	1996-01-19 21:59	EST	1370	A:[91]
USGS	01518700	1996-01-19 22:14	EST	1320	A:[91]
USGS	01518700	1996-01-19 22:29	EST	1270	A:[91]
USGS	01518700	1996-01-19 22:44	EST	1230	A:[91]
USGS	01518700	1996-01-19 22:59	EST	1200	A:[91]
USGS	01518700	1996-01-19 23:14	EST	1160	A:[91]
USGS	01518700	1996-01-19 23:29	EST	1120	A:[91]
USGS	01518700	1996-01-19 23:40	EST	1090	A:[91]
USGS	01518700	1996-01-19 23:44	EST	1090	A:[91]
USGS	01518700	1996-01-19 23:59	EST	1050	A:[91]
USGS	01518700	1996-01-20 00:00	EST	1050	A:[91]
USGS	01518700	1996-01-20 00:14	EST	1020	A:[91]
USGS	01518700	1996-01-20 00:29	EST	1000	A:[91]
USGS	01518700	1996-01-20 00:44	EST	964	A:[91]
USGS	01518700	1996-01-20 00:59	EST	940	A:[91]
USGS	01518700	1996-01-20 01:14	EST	917	A:[91]
USGS	01518700	1996-01-20 01:29	EST	894	A:[91]
USGS	01518700	1996-01-20 01:44	EST	871	A:[91]
USGS	01518700	1996-01-20 01:59	EST	849	A:[91]
USGS	01518700	1996-01-20 02:14	EST	832	A:[91]
USGS	01518700	1996-01-20 02:29	EST	816	A:[91]
USGS	01518700	1996-01-20 02:44	EST	799	A:[91]
USGS	01518700	1996-01-20 02:59	EST	783	A:[91]
USGS	01518700	1996-01-20 03:14	EST	772	A:[91]
USGS	01518700	1996-01-20 03:29	EST	756	A:[91]
USGS	01518700	1996-01-20 03:44	EST	740	A:[91]
USGS	01518700	1996-01-20 03:59	EST	730	A:[91]
USGS	01518700	1996-01-20 04:14	EST	719	A:[91]
USGS	01518700	1996-01-20 04:29	EST	709	A:[91]
USGS	01518700	1996-01-20 04:44	EST	699	A:[91]
USGS	01518700	1996-01-20 04:51	EST	688	A:[91]
USGS	01518700	1996-01-20 04:59	EST	683	A:[91]
USGS	01518700	1996-01-20 05:14	EST	673	A:[91]
USGS	01518700	1996-01-20 05:29	EST	663	A:[91]
USGS	01518700	1996-01-20 05:44	EST	658	A:[91]
USGS	01518700	1996-01-20 05:59	EST	648	A:[91]
USGS	01518700	1996-01-20 06:14	EST	638	A:[91]
USGS	01518700	1996-01-20 06:29	EST	628	A:[91]
USGS	01518700	1996-01-20 06:44	EST	619	A:[91]
USGS	01518700	1996-01-20 06:59	EST	614	A:[91]
USGS	01518700	1996-01-20 07:14	EST	609	A:[91]
USGS	01518700	1996-01-20 07:29	EST	599	A:[91]
USGS	01518700	1996-01-20 07:44	EST	590	A:[91]
USGS	01518700	1996-01-20 07:59	EST	580	A:[91]
USGS	01518700	1996-01-20 08:14	EST	571	A:[91]
